contentId,Category,Type,Sentiment,score
e6193423-0d30-4439-884a-ea22fea68522,dogs,dislike,negative,10
e6193423-0d30-4439-884a-ea22fea68522,dogs,dislike,negative,10
dd7069e3-d0ad-4599-b159-032267fd5008,"public speaking",heart,positive,60
dd7069e3-d0ad-4599-b159-032267fd5008,"public speaking",hate,negative,5
dd7069e3-d0ad-4599-b159-032267fd5008,"public speaking",heart,positive,60
732e236f-f063-42b6-b5c1-24938385a126,education,intrigued,positive,45
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,like,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",interested,positive,30
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",interested,positive,30
bcd3702f-c27e-48ce-889b-63f765f498ef,education,interested,positive,30
bcd3702f-c27e-48ce-889b-63f765f498ef,education,interested,positive,30
bcd3702f-c27e-48ce-889b-63f765f498ef,education,interested,positive,30
10baeb43-5bb2-49df-9644-f91a3c77725a,food,scared,negative,15
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,intrigued,positive,45
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,intrigued,positive,45
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,worried,negative,12
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,want,positive,70
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,love,positive,65
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,adore,positive,72
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,peeking,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,"healthy eating",dislike,negative,10
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,"healthy eating",love,positive,65
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,"healthy eating",dislike,negative,10
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,"public speaking",indifferent,neutral,20
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",hate,negative,5
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",interested,positive,30
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",interested,positive,30
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",hate,negative,5
2e84726a-e69f-44e8-ac0f-c4a31516e342,dogs,intrigued,positive,45
2e84726a-e69f-44e8-ac0f-c4a31516e342,dogs,intrigued,positive,45
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,travel,dislike,negative,10
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,travel,dislike,negative,10
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,travel,dislike,negative,10
4d510edc-7c08-4524-a14d-f36f3b710020,fitness,interested,positive,30
4fd0ef9a-008d-4b61-9a78-4b0257281140,technology,hate,negative,5
4fd0ef9a-008d-4b61-9a78-4b0257281140,technology,interested,positive,30
4fd0ef9a-008d-4b61-9a78-4b0257281140,technology,want,positive,70
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,dislike,negative,10
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,dislike,negative,10
76898916-4024-4c32-909b-dd240879d76a,Animals,hate,negative,5
76898916-4024-4c32-909b-dd240879d76a,Animals,hate,negative,5
76898916-4024-4c32-909b-dd240879d76a,Animals,peeking,neutral,35
76898916-4024-4c32-909b-dd240879d76a,Animals,hate,negative,5
76898916-4024-4c32-909b-dd240879d76a,Animals,hate,negative,5
76898916-4024-4c32-909b-dd240879d76a,Animals,peeking,neutral,35
76898916-4024-4c32-909b-dd240879d76a,Animals,peeking,neutral,35
56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,love,positive,65
56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,love,positive,65
af373863-f9df-4330-b423-d2b802b30d6e,food,heart,positive,60
af373863-f9df-4330-b423-d2b802b30d6e,food,heart,positive,60
af373863-f9df-4330-b423-d2b802b30d6e,food,heart,positive,60
af373863-f9df-4330-b423-d2b802b30d6e,food,heart,positive,60
b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,positive,30
b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,positive,30
b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,positive,30
b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,positive,30
43450a12-1e4c-4a17-a846-9d8768984051,animals,peeking,neutral,35
43450a12-1e4c-4a17-a846-9d8768984051,animals,scared,negative,15
43450a12-1e4c-4a17-a846-9d8768984051,animals,peeking,neutral,35
43450a12-1e4c-4a17-a846-9d8768984051,animals,scared,negative,15
43450a12-1e4c-4a17-a846-9d8768984051,animals,heart,positive,60
43450a12-1e4c-4a17-a846-9d8768984051,animals,scared,negative,15
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,"super love",positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,"super love",positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,"super love",positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,"super love",positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,dislike,negative,10
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,"super love",positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,cooking,dislike,negative,10
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,technology,"super love",positive,75
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,technology,"super love",positive,75
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,technology,"super love",positive,75
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,tennis,heart,positive,60
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,tennis,want,positive,70
cad48d10-3ad3-4bf0-bee5-330783eb8532,soccer,interested,positive,30
888660b0-7dd8-4983-858a-101cd03d392b,science,indifferent,neutral,20
888660b0-7dd8-4983-858a-101cd03d392b,science,peeking,neutral,35
888660b0-7dd8-4983-858a-101cd03d392b,science,peeking,neutral,35
888660b0-7dd8-4983-858a-101cd03d392b,science,indifferent,neutral,20
888660b0-7dd8-4983-858a-101cd03d392b,science,indifferent,neutral,20
888660b0-7dd8-4983-858a-101cd03d392b,science,indifferent,neutral,20
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,studying,disgust,negative,0
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,studying,indifferent,neutral,20
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,studying,indifferent,neutral,20
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,studying,disgust,negative,0
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,animals,indifferent,neutral,20
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,animals,indifferent,neutral,20
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,animals,cherish,positive,70
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,animals,disgust,negative,0
19f998c4-270b-489d-bea6-ae161d301923,travel,heart,positive,60
19f998c4-270b-489d-bea6-ae161d301923,travel,heart,positive,60
3af75639-bdaf-4461-b630-d212e7fb4f30,education,love,positive,65
3af75639-bdaf-4461-b630-d212e7fb4f30,education,love,positive,65
3af75639-bdaf-4461-b630-d212e7fb4f30,education,peeking,neutral,35
3af75639-bdaf-4461-b630-d212e7fb4f30,education,love,positive,65
3af75639-bdaf-4461-b630-d212e7fb4f30,education,love,positive,65
3af75639-bdaf-4461-b630-d212e7fb4f30,education,peeking,neutral,35
3af75639-bdaf-4461-b630-d212e7fb4f30,education,peeking,neutral,35
3af75639-bdaf-4461-b630-d212e7fb4f30,education,love,positive,65
3af75639-bdaf-4461-b630-d212e7fb4f30,education,love,positive,65
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,studying,interested,positive,30
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,studying,interested,positive,30
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,studying,interested,positive,30
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,studying,interested,positive,30
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,studying,hate,negative,5
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,studying,interested,positive,30
ed28489e-90b0-4daa-a1fa-22170cdc89d5,veganism,"super love",positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,veganism,"super love",positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,veganism,"super love",positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,veganism,"super love",positive,75
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,disgust,negative,0
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,disgust,negative,0
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,indifferent,neutral,20
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,indifferent,neutral,20
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,indifferent,neutral,20
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,indifferent,neutral,20
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,indifferent,neutral,20
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,Culture,indifferent,neutral,20
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,love,positive,65
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,love,positive,65
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,peeking,neutral,35
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,dislike,negative,10
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,love,positive,65
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,peeking,neutral,35
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,peeking,neutral,35
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,dislike,negative,10
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,dislike,negative,10
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,travel,love,positive,65
69ce055c-e0bd-46c5-b856-bf2254d1c490,"healthy eating",indifferent,neutral,20
69ce055c-e0bd-46c5-b856-bf2254d1c490,"healthy eating",indifferent,neutral,20
69ce055c-e0bd-46c5-b856-bf2254d1c490,"healthy eating",indifferent,neutral,20
69ce055c-e0bd-46c5-b856-bf2254d1c490,"healthy eating",indifferent,neutral,20
69ce055c-e0bd-46c5-b856-bf2254d1c490,"healthy eating",indifferent,neutral,20
69ce055c-e0bd-46c5-b856-bf2254d1c490,"healthy eating",indifferent,neutral,20
2d7084fb-b457-4813-829f-73911025eeaa,cooking,love,positive,65
2d7084fb-b457-4813-829f-73911025eeaa,cooking,love,positive,65
2d7084fb-b457-4813-829f-73911025eeaa,cooking,love,positive,65
2d7084fb-b457-4813-829f-73911025eeaa,cooking,love,positive,65
ab07c995-56e6-462c-9325-bd4a2ffd8c39,tennis,intrigued,positive,45
ab07c995-56e6-462c-9325-bd4a2ffd8c39,tennis,worried,negative,12
ab07c995-56e6-462c-9325-bd4a2ffd8c39,tennis,worried,negative,12
ab07c995-56e6-462c-9325-bd4a2ffd8c39,tennis,intrigued,positive,45
360df5a1-8118-4972-a5d0-27033dba1f1c,fitness,love,positive,65
585c17a5-df96-4a6d-b144-a499e0469546,"healthy eating",hate,negative,5
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,soccer,"super love",positive,75
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,fitness,adore,positive,72
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,fitness,adore,positive,72
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,fitness,adore,positive,72
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,intrigued,positive,45
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,hate,negative,5
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,indifferent,neutral,20
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,intrigued,positive,45
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,indifferent,neutral,20
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,indifferent,neutral,20
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,fitness,indifferent,neutral,20
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,travel,adore,positive,72
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,travel,adore,positive,72
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,travel,adore,positive,72
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,travel,dislike,negative,10
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,travel,adore,positive,72
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,travel,dislike,negative,10
a8e72f75-bebc-42b4-a3c7-deb8a2412878,technology,like,positive,50
a8e72f75-bebc-42b4-a3c7-deb8a2412878,technology,scared,negative,15
de61a447-bbf0-477e-9743-71031d59bbf8,studying,indifferent,neutral,20
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,technology,intrigued,positive,45
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,culture,dislike,negative,10
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,culture,dislike,negative,10
b014a42b-c469-4c26-b4aa-256f4d3d5072,culture,scared,negative,15
b014a42b-c469-4c26-b4aa-256f4d3d5072,culture,scared,negative,15
3210c7c6-e7a2-4ae3-b69b-a111b359c56d,veganism,"super love",positive,75
9bc09268-79e8-4402-ba22-ffd1e45fa66d,travel,love,positive,65
9bc09268-79e8-4402-ba22-ffd1e45fa66d,travel,love,positive,65
9bc09268-79e8-4402-ba22-ffd1e45fa66d,travel,hate,negative,5
9bc09268-79e8-4402-ba22-ffd1e45fa66d,travel,hate,negative,5
9bc09268-79e8-4402-ba22-ffd1e45fa66d,travel,hate,negative,5
9bc09268-79e8-4402-ba22-ffd1e45fa66d,travel,love,positive,65
f7b57d86-228b-4777-be51-dde8702f7b4c,cooking,worried,negative,12
f7b57d86-228b-4777-be51-dde8702f7b4c,cooking,worried,negative,12
f7b57d86-228b-4777-be51-dde8702f7b4c,cooking,worried,negative,12
f7b57d86-228b-4777-be51-dde8702f7b4c,cooking,worried,negative,12
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,"super love",positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,"super love",positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,"super love",positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,"super love",positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,"super love",positive,75
3ea56656-03ef-4199-b253-b5241ee21eb7,veganism,adore,positive,72
d3cc1365-2267-4b4a-8a06-40065d7ae0c9,"public speaking",want,positive,70
4b1c315b-84a8-400a-bb49-9fec7dc767d5,fitness,heart,positive,60
4b1c315b-84a8-400a-bb49-9fec7dc767d5,fitness,indifferent,neutral,20
4b1c315b-84a8-400a-bb49-9fec7dc767d5,fitness,heart,positive,60
4b1c315b-84a8-400a-bb49-9fec7dc767d5,fitness,heart,positive,60
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,soccer,love,positive,65
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,soccer,indifferent,neutral,20
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,soccer,indifferent,neutral,20
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,soccer,indifferent,neutral,20
8cabe738-41cd-47e1-82e2-20972f320fb1,"public speaking",disgust,negative,0
8cabe738-41cd-47e1-82e2-20972f320fb1,"public speaking",disgust,negative,0
8cabe738-41cd-47e1-82e2-20972f320fb1,"public speaking",disgust,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,Food,dislike,negative,10
b2055111-9b7b-4a05-9f07-ac190a5391f0,Food,want,positive,70
b2055111-9b7b-4a05-9f07-ac190a5391f0,Food,dislike,negative,10
b2055111-9b7b-4a05-9f07-ac190a5391f0,Food,dislike,negative,10
b2055111-9b7b-4a05-9f07-ac190a5391f0,Food,want,positive,70
b2055111-9b7b-4a05-9f07-ac190a5391f0,Food,want,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,education,peeking,neutral,35
36bd1711-92f6-4240-8ac5-21df845abe86,technology,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,culture,peeking,neutral,35
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,culture,disgust,negative,0
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,culture,disgust,negative,0
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,travel,want,positive,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,travel,scared,negative,15
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,travel,want,positive,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,travel,want,positive,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,travel,scared,negative,15
7c4f0389-01a5-4ea8-a643-83414441fe81,tennis,interested,positive,30
7c4f0389-01a5-4ea8-a643-83414441fe81,tennis,interested,positive,30
7c4f0389-01a5-4ea8-a643-83414441fe81,tennis,worried,negative,12
7c4f0389-01a5-4ea8-a643-83414441fe81,tennis,interested,positive,30
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,disgust,negative,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,cherish,positive,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,disgust,negative,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,disgust,negative,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,cherish,positive,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,disgust,negative,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,studying,cherish,positive,70
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,animals,dislike,negative,10
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,animals,dislike,negative,10
f8119ef8-1f00-49e4-b468-86dd64042053,culture,love,positive,65
f8119ef8-1f00-49e4-b468-86dd64042053,culture,love,positive,65
f8119ef8-1f00-49e4-b468-86dd64042053,culture,love,positive,65
632875ea-56de-4160-a76c-d1b3ae9e566f,"public speaking",hate,negative,5
632875ea-56de-4160-a76c-d1b3ae9e566f,"public speaking",adore,positive,72
632875ea-56de-4160-a76c-d1b3ae9e566f,"public speaking",worried,negative,12
632875ea-56de-4160-a76c-d1b3ae9e566f,"public speaking",adore,positive,72
632875ea-56de-4160-a76c-d1b3ae9e566f,"public speaking",hate,negative,5
632875ea-56de-4160-a76c-d1b3ae9e566f,"public speaking",worried,negative,12
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,"super love",positive,75
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,indifferent,neutral,20
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,"super love",positive,75
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,tennis,heart,positive,60
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,tennis,interested,positive,30
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,tennis,interested,positive,30
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,animals,scared,negative,15
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,animals,"super love",positive,75
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,animals,scared,negative,15
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,animals,worried,negative,12
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,animals,worried,negative,12
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,animals,"super love",positive,75
6054518c-4c28-4d65-8ebe-3b4f56108f29,"healthy eating",heart,positive,60
6054518c-4c28-4d65-8ebe-3b4f56108f29,"healthy eating",cherish,positive,70
6054518c-4c28-4d65-8ebe-3b4f56108f29,"healthy eating",heart,positive,60
6054518c-4c28-4d65-8ebe-3b4f56108f29,"healthy eating",cherish,positive,70
73ef953a-5bda-4532-bcd5-85a2cb61b803,studying,dislike,negative,10
73ef953a-5bda-4532-bcd5-85a2cb61b803,studying,heart,positive,60
73ef953a-5bda-4532-bcd5-85a2cb61b803,studying,dislike,negative,10
8fa19e64-72ab-4cff-bc92-b8a057395043,food,cherish,positive,70
8fa19e64-72ab-4cff-bc92-b8a057395043,food,love,positive,65
fa337cb5-179a-4f92-a085-e6b3c60e2854,food,peeking,neutral,35
fa337cb5-179a-4f92-a085-e6b3c60e2854,food,love,positive,65
46219a74-c2db-4479-a96a-d3ee54d1ea7f,soccer,worried,negative,12
46219a74-c2db-4479-a96a-d3ee54d1ea7f,soccer,worried,negative,12
46219a74-c2db-4479-a96a-d3ee54d1ea7f,soccer,cherish,positive,70
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,dogs,like,positive,50
f6fed2d9-0e25-48b8-bb76-f7cb0667553a,soccer,intrigued,positive,45
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,travel,"super love",positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,dogs,peeking,neutral,35
fdca8d15-966b-4825-8133-1fafc5c1f9fc,dogs,indifferent,neutral,20
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,veganism,interested,positive,30
116451da-4b67-4bcb-b43b-b19a914e0d36,food,heart,positive,60
116451da-4b67-4bcb-b43b-b19a914e0d36,food,heart,positive,60
116451da-4b67-4bcb-b43b-b19a914e0d36,food,worried,negative,12
116451da-4b67-4bcb-b43b-b19a914e0d36,food,worried,negative,12
87958932-6baf-4339-b01b-6112d9b180ed,culture,heart,positive,60
87958932-6baf-4339-b01b-6112d9b180ed,culture,indifferent,neutral,20
87958932-6baf-4339-b01b-6112d9b180ed,culture,heart,positive,60
87958932-6baf-4339-b01b-6112d9b180ed,culture,indifferent,neutral,20
2f246c65-25f0-4144-b3f1-a180865b1766,technology,heart,positive,60
5403a041-447d-42c1-a9f2-3c525449b3b8,"public speaking",adore,positive,72
5403a041-447d-42c1-a9f2-3c525449b3b8,"public speaking",adore,positive,72
5403a041-447d-42c1-a9f2-3c525449b3b8,"public speaking",worried,negative,12
5403a041-447d-42c1-a9f2-3c525449b3b8,"public speaking",worried,negative,12
5403a041-447d-42c1-a9f2-3c525449b3b8,"public speaking",adore,positive,72
1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,food,dislike,negative,10
70047f87-af62-4674-bf30-a03c9ee9db09,food,adore,positive,72
b62831cc-7447-465b-9c58-1fc659b17310,animals,heart,positive,60
b62831cc-7447-465b-9c58-1fc659b17310,animals,heart,positive,60
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,dislike,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,dislike,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,hate,negative,5
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,dislike,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,dislike,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,hate,negative,5
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,culture,hate,negative,5
00d0cdf9-5919-4102-bf84-ebde253c3cd2,"healthy eating",peeking,neutral,35
00d0cdf9-5919-4102-bf84-ebde253c3cd2,"healthy eating",peeking,neutral,35
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,"healthy eating",peeking,neutral,35
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,"healthy eating",peeking,neutral,35
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,"healthy eating",peeking,neutral,35
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,animals,like,positive,50
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,peeking,neutral,35
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,dislike,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,dislike,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,cherish,positive,70
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,peeking,neutral,35
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,dislike,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,dislike,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,cherish,positive,70
cc253c91-6df6-4de5-ab4e-6d1127620fd6,science,peeking,neutral,35
b0fbee80-d1fe-4be5-9a32-47f61e395669,dogs,worried,negative,12
b0fbee80-d1fe-4be5-9a32-47f61e395669,dogs,worried,negative,12
b0fbee80-d1fe-4be5-9a32-47f61e395669,dogs,worried,negative,12
0c6e8e2a-7692-4490-b545-f76b0d06697a,animals,hate,negative,5
0c6e8e2a-7692-4490-b545-f76b0d06697a,animals,disgust,negative,0
0c6e8e2a-7692-4490-b545-f76b0d06697a,animals,disgust,negative,0
0c6e8e2a-7692-4490-b545-f76b0d06697a,animals,hate,negative,5
9476189c-8342-489e-985c-81de9320f527,soccer,dislike,negative,10
9476189c-8342-489e-985c-81de9320f527,soccer,dislike,negative,10
410c757b-918f-4c71-892b-2e6e7697bd86,Travel,adore,positive,72
410c757b-918f-4c71-892b-2e6e7697bd86,Travel,adore,positive,72
410c757b-918f-4c71-892b-2e6e7697bd86,Travel,adore,positive,72
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,dogs,disgust,negative,0
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,dogs,disgust,negative,0
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,dogs,disgust,negative,0
140a5163-66d8-4a11-8d4e-a670483bb852,science,love,positive,65
140a5163-66d8-4a11-8d4e-a670483bb852,science,love,positive,65
140a5163-66d8-4a11-8d4e-a670483bb852,science,love,positive,65
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,cherish,positive,70
9c55917b-055c-4ae0-b044-cce9fb89bfa9,soccer,intrigued,positive,45
9c55917b-055c-4ae0-b044-cce9fb89bfa9,soccer,intrigued,positive,45
5e813176-850f-4791-a750-4961429c2458,soccer,disgust,negative,0
efda0319-e547-484a-84b5-c5041a57502c,dogs,like,positive,50
efda0319-e547-484a-84b5-c5041a57502c,dogs,like,positive,50
efda0319-e547-484a-84b5-c5041a57502c,dogs,like,positive,50
efda0319-e547-484a-84b5-c5041a57502c,dogs,like,positive,50
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,travel,dislike,negative,10
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,travel,dislike,negative,10
c2fbcf27-369b-4385-925a-ca2eca1403c1,culture,adore,positive,72
c2fbcf27-369b-4385-925a-ca2eca1403c1,culture,want,positive,70
c2fbcf27-369b-4385-925a-ca2eca1403c1,culture,want,positive,70
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,soccer,disgust,negative,0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,soccer,like,positive,50
d0f8e229-c57e-460c-a08f-59672c606151,soccer,worried,negative,12
d0f8e229-c57e-460c-a08f-59672c606151,soccer,worried,negative,12
d0f8e229-c57e-460c-a08f-59672c606151,soccer,worried,negative,12
bead7e6d-0e1f-489d-81b2-d006a67b5b33,science,indifferent,neutral,20
bead7e6d-0e1f-489d-81b2-d006a67b5b33,science,indifferent,neutral,20
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,""dogs"""",worried,negative,12
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,""dogs"""",worried,negative,12
